OptionID,类型号码,名称,说明,最小值,最大值,等级需求,属性等级,AvailableOn,Avgrade,OpMultiple,属性分类
10066,26,bonus_waterdmg, 水属性攻击,19,20,0,125,431,3,0,10
10065,26,bonus_waterdmg, 水属性攻击,18,19,0,125,431,3,0,10
10064,26,bonus_waterdmg, 水属性攻击,17,18,0,125,431,3,0,10
10063,26,bonus_waterdmg, 水属性攻击,16,17,0,125,431,3,0,10
10062,26,bonus_waterdmg, 水属性攻击,15,16,0,125,431,3,0,10
10464,31,bonus_mpmax, MP 最大值,71,75,0,125,0,3,0,12
10452,1500,Basic Skill, +5 所有基础技能等级,212,212,0,125,0,6,0,21
10451,1500,Basic Skill, +5 所有基础技能等级,212,212,0,125,0,6,0,21
10450,1500,Basic Skill, +5 所有基础技能等级,212,212,0,125,0,6,0,21
10449,1500,Basic Skill, +5 所有基础技能等级,212,212,0,125,0,6,0,21
10448,1500,Basic Skill, +5 所有基础技能等级,212,212,0,125,0,6,0,21
10447,1500,Basic Skill, +5 所有基础技能等级,212,212,0,125,0,6,0,21
10446,1500,Basic Skill, +5 所有基础技能等级,212,212,0,125,0,6,0,21
10445,1500,Basic Skill, +5 所有基础技能等级,212,212,0,125,0,6,0,21
10455,31,bonus_mpmax, MP 最大值,53,57,0,125,0,3,0,12
10473,31,bonus_mpmax, MP 最大值,101,105,0,125,0,3,0,12
8004,80,op_gamble, 赌博属性增加,0,0,0,125,229376,3,0,17
10481,31,bonus_mpmax, MP 最大值,165,169,0,125,0,3,0,12
10480,31,bonus_mpmax, MP 最大值,157,161,0,125,0,3,0,12
10479,31,bonus_mpmax, MP 最大值,149,153,0,125,0,3,0,12
10478,31,bonus_mpmax, MP 最大值,141,145,0,125,0,3,0,12
10477,31,bonus_mpmax, MP 最大值,133,137,0,125,0,3,0,12
10476,31,bonus_mpmax, MP 最大值,125,129,0,125,0,3,0,12
10462,31,bonus_mpmax, MP 最大值,67,71,0,125,0,3,0,12
10474,31,bonus_mpmax, MP 最大值,109,113,0,125,0,3,0,12
10442,1500,Basic Skill, +5 所有基础技能等级,212,212,0,125,0,6,0,21
10472,31,bonus_mpmax, MP 最大值,87,91,0,125,0,3,0,12
10471,31,bonus_mpmax, MP 最大值,85,89,0,125,0,3,0,12
10470,31,bonus_mpmax, MP 最大值,83,87,0,125,0,3,0,12
10469,31,bonus_mpmax, MP 最大值,81,85,0,125,0,3,0,12
10468,31,bonus_mpmax, MP 最大值,79,83,0,125,0,3,0,12
10467,31,bonus_mpmax, MP 最大值,77,81,0,125,0,3,0,12
10466,31,bonus_mpmax, MP 最大值,75,79,0,125,0,3,0,12
10465,31,bonus_mpmax, MP 最大值,73,77,0,125,0,3,0,12
10475,31,bonus_mpmax, MP 最大值,117,121,0,125,0,3,0,12
10412,1500,Basic Skill, +5 所有基础技能等级,208,208,0,125,0,6,0,21
10421,1500,Savage Class Skill, +5 野蛮人特殊技能等级,213,213,0,125,98340,6,0,21
10420,1400,Savage Class Skill, +4 野蛮人特殊技能等级,213,213,0,125,98340,6,0,21
10419,1400,Savage Class Skill, +4 野蛮人特殊技能等级,213,213,0,125,98340,6,0,21
10418,1300,Savage Class Skill, +3 野蛮人特殊技能等级,213,213,0,125,98340,6,0,21
10855,4,bonus_critic, 必杀成功率,39,40,0,125,32768,7,0,2
10964,69,op_mpabs, %吸取魔法,13,14,0,125,74239,3,0,16
10963,69,op_mpabs, %吸取魔法,11,12,0,125,74239,3,0,16
10962,69,op_mpabs, %吸取魔法,9,10,0,125,74239,3,0,16
10961,69,op_mpabs, %吸取魔法,7,8,0,125,74239,3,0,16
10947,10,bonus_str, 力量,38,38,0,125,232062,3,0,8
10959,26,bonus_waterdmg, 水属性攻击,58,59,0,125,431,3,0,10
10927,33,bonus_hpmaxp, % HP 最大值,1,1000,0,125,24064,3,0,11
10320,1400,Basic Skill, +4 所有基础技能等级,200,200,0,125,0,6,0,21
10319,1400,Basic Skill, +4 所有基础技能等级,200,200,0,125,0,6,0,21
10318,1300,Basic Skill, +3 所有基础技能等级,200,200,0,125,0,6,0,21
10317,1300,Basic Skill, +3 所有基础技能等级,200,200,0,125,0,6,0,21
10316,1200,Basic Skill, +2 所有基础技能等级,200,200,0,125,0,6,0,21
10315,1200,Basic Skill, +2 所有基础技能等级,200,200,0,125,0,6,0,21
10314,1100,Basic Skill, +1 所有基础技能等级,200,200,0,125,0,6,0,21
10300,1400,Fighter Class Skill, +4 圣战士特殊技能等级,201,201,0,125,98314,6,0,21
10312,1500,Fighter Class Skill, +5 圣战士特殊技能等级,201,201,0,125,98314,6,0,21
10280,64,op_item, 幸运之手,21,22,0,125,229887,3,0,17
10310,1500,Fighter Class Skill, +5 圣战士特殊技能等级,201,201,0,125,98314,6,0,21
10309,1500,Fighter Class Skill, +5 圣战士特殊技能等级,201,201,0,125,98314,6,0,21
10308,1500,Fighter Class Skill, +5 圣战士特殊技能等级,201,201,0,125,98314,6,0,21
10307,1500,Fighter Class Skill, +5 圣战士特殊技能等级,201,201,0,125,98314,6,0,21
10306,1500,Fighter Class Skill, +5 圣战士特殊技能等级,201,201,0,125,98314,6,0,21
10305,1500,Fighter Class Skill, +5 圣战士特殊技能等级,201,201,0,125,98314,6,0,21
10304,1500,Fighter Class Skill, +5 圣战士特殊技能等级,201,201,0,125,98314,6,0,21
10303,1500,Fighter Class Skill, +5 圣战士特殊技能等级,201,201,0,125,98314,6,0,21
10313,1100,Basic Skill, +1 所有基础技能等级,200,200,0,125,0,6,0,21
10250,63,op_cro, 点石成金之手,55,58,0,125,229887,3,0,17
10259,63,op_cro, 点石成金之手,82,85,0,125,229887,3,0,17
10258,63,op_cro, 点石成金之手,79,82,0,125,229887,3,0,17
10257,63,op_cro, 点石成金之手,76,79,0,125,229887,3,0,17
10256,63,op_cro, 点石成金之手,73,76,0,125,229887,3,0,17
10255,63,op_cro, 点石成金之手,70,73,0,125,229887,3,0,17
10254,63,op_cro, 点石成金之手,67,70,0,125,229887,3,0,17
10253,63,op_cro, 点石成金之手,64,67,0,125,229887,3,0,17
10282,64,op_item, 幸运之手,23,24,0,125,229887,3,0,17
10251,63,op_cro, 点石成金之手,58,61,0,125,229887,3,0,17
10262,63,op_cro, 点石成金之手,91,94,0,125,229887,3,0,17
10249,63,op_cro, 点石成金之手,52,55,0,125,229887,3,0,17
10248,63,op_cro, 点石成金之手,49,52,0,125,229887,3,0,17
10247,63,op_cro, 点石成金之手,46,49,0,125,229887,3,0,17
10246,63,op_cro, 点石成金之手,43,46,0,125,229887,3,0,17
10245,63,op_cro, 点石成金之手,40,43,0,125,229887,3,0,17
10244,63,op_cro, 点石成金之手,37,40,0,125,229887,3,0,17
10243,63,op_cro, 点石成金之手,34,37,0,125,229887,3,0,17
10242,63,op_cro, 点石成金之手,31,34,0,125,229887,3,0,17
10252,63,op_cro, 点石成金之手,61,64,0,125,229887,3,0,17
10270,64,op_item, 幸运之手,11,12,0,125,229887,3,0,17
10483,31,bonus_mpmax, MP 最大值,181,185,0,125,0,3,0,12
10279,64,op_item, 幸运之手,20,21,0,125,229887,3,0,17
10278,64,op_item, 幸运之手,19,20,0,125,229887,3,0,17
10277,64,op_item, 幸运之手,18,19,0,125,229887,3,0,17
10899,85,bonus_final_def, %最终防御力,32,33,0,125,65536,3,0,4
10917,85,bonus_final_def, %最终防御力,50,51,0,125,65536,3,0,4
10807,13,bonus_int, 智慧,27,27,0,125,235610,3,0,8
10926,14,bonus_allatr, 所有能力值,1,100,0,125,24064,3,0,8
10925,13,bonus_int, 智慧,1,100,0,125,24064,3,0,8
10924,12,bonus_con, 体力,1,100,0,125,24064,3,0,8
10923,11,bonus_dex, 敏捷,1,100,0,125,24064,3,0,8
10922,10,bonus_str, 力量,1,100,0,125,24064,3,0,8
10921,85,bonus_final_def, %最终防御力,54,55,0,125,65536,3,0,4
10037,25,bonus_firedmg, 火属性攻击,29,30,0,125,431,3,0,10
10143,28,bonus_poisondmg, 毒属性攻击,18,19,0,125,431,3,0,10
10142,28,bonus_poisondmg, 毒属性攻击,17,18,0,125,431,3,0,10
10141,28,bonus_poisondmg, 毒属性攻击,16,17,0,125,431,3,0,10
10151,28,bonus_poisondmg, 毒属性攻击,26,27,0,125,431,3,0,10
10088,26,bonus_waterdmg, 水属性攻击,41,42,0,125,431,3,0,10
10097,27,bonus_lightdmg, 电属性攻击,11,12,0,125,431,3,0,10
9921,66,op_mad, % 对狂暴怪的攻击效果加强,56,57,0,125,511,3,0,18
9920,66,op_mad, % 对狂暴怪的攻击效果加强,54,55,0,125,511,3,0,18
9919,66,op_mad, % 对狂暴怪的攻击效果加强,52,53,0,125,511,3,0,18
9918,66,op_mad, % 对狂暴怪的攻击效果加强,50,51,0,125,511,3,0,18
9928,66,op_mad, % 对狂暴怪的攻击效果加强,65,66,0,125,511,3,0,18
9946,67,op_elite, % 对怪物的攻击效果加强,26,27,0,125,511,3,0,18
10160,28,bonus_poisondmg, 毒属性攻击,35,36,0,125,431,3,0,10
9955,67,op_elite, % 对怪物的攻击效果加强,44,45,0,125,511,3,0,18
9954,67,op_elite, % 对怪物的攻击效果加强,42,43,0,125,511,3,0,18
9953,67,op_elite, % 对怪物的攻击效果加强,40,41,0,125,511,3,0,18
9952,67,op_elite, % 对怪物的攻击效果加强,38,39,0,125,511,3,0,18
9951,67,op_elite, % 对怪物的攻击效果加强,36,37,0,125,511,3,0,18
9950,67,op_elite, % 对怪物的攻击效果加强,34,35,0,125,511,3,0,18
9949,67,op_elite, % 对怪物的攻击效果加强,32,33,0,125,511,3,0,18
9936,66,op_mad, % 对狂暴怪的攻击效果加强,73,74,0,125,511,3,0,18
9947,67,op_elite, % 对怪物的攻击效果加强,28,29,0,125,511,3,0,18
9937,66,op_mad, % 对狂暴怪的攻击效果加强,74,75,0,125,511,3,0,18
9945,67,op_elite, % 对怪物的攻击效果加强,24,25,0,125,511,3,0,18
9944,67,op_elite, % 对怪物的攻击效果加强,22,23,0,125,511,3,0,18
9943,67,op_elite, % 对怪物的攻击效果加强,20,21,0,125,511,3,0,18
9942,67,op_elite, % 对怪物的攻击效果加强,18,19,0,125,511,3,0,18
9941,67,op_elite, % 对怪物的攻击效果加强,16,17,0,125,511,3,0,18
9940,67,op_elite, % 对怪物的攻击效果加强,14,15,0,125,511,3,0,18
9939,67,op_elite, % 对怪物的攻击效果加强,12,13,0,125,511,3,0,18
9957,67,op_elite, % 对怪物的攻击效果加强,48,49,0,125,511,3,0,18
9948,67,op_elite, % 对怪物的攻击效果加强,30,31,0,125,511,3,0,18
10372,1500,Basic Skill, +5 所有基础技能等级,204,204,0,125,0,6,0,21
10402,1500,Basic Skill, +5 所有基础技能等级,208,208,0,125,0,6,0,21
9893,65,op_venom, % 对暴戾怪的攻击效果加强,70,71,0,125,511,3,0,18
9892,65,op_venom, % 对暴戾怪的攻击效果加强,69,70,0,125,511,3,0,18
9891,65,op_venom, % 对暴戾怪的攻击效果加强,68,69,0,125,511,3,0,18
9890,65,op_venom, % 对暴戾怪的攻击效果加强,67,68,0,125,511,3,0,18
9889,65,op_venom, % 对暴戾怪的攻击效果加强,66,67,0,125,511,3,0,18
9896,65,op_venom, % 对暴戾怪的攻击效果加强,73,74,0,125,511,3,0,18
9887,65,op_venom, % 对暴戾怪的攻击效果加强,64,65,0,125,511,3,0,18
9897,65,op_venom, % 对暴戾怪的攻击效果加强,74,75,0,125,511,3,0,18
9885,65,op_venom, % 对暴戾怪的攻击效果加强,62,63,0,125,511,3,0,18
9884,65,op_venom, % 对暴戾怪的攻击效果加强,61,62,0,125,511,3,0,18
9883,65,op_venom, % 对暴戾怪的攻击效果加强,60,61,0,125,511,3,0,18
9882,65,op_venom, % 对暴戾怪的攻击效果加强,58,59,0,125,511,3,0,18
9881,65,op_venom, % 对暴戾怪的攻击效果加强,56,57,0,125,511,3,0,18
9880,65,op_venom, % 对暴戾怪的攻击效果加强,54,55,0,125,511,3,0,18
9879,65,op_venom, % 对暴戾怪的攻击效果加强,52,53,0,125,511,3,0,18
9878,65,op_venom, % 对暴戾怪的攻击效果加强,50,51,0,125,511,3,0,18
9888,65,op_venom, % 对暴戾怪的攻击效果加强,65,66,0,125,511,3,0,18
9906,66,op_mad, % 对狂暴怪的攻击效果加强,26,27,0,125,511,3,0,18
9999,86,op_death, % 对残忍怪的攻击效果加强,52,53,0,125,511,3,0,18
9914,66,op_mad, % 对狂暴怪的攻击效果加强,42,43,0,125,511,3,0,18
9913,66,op_mad, % 对狂暴怪的攻击效果加强,40,41,0,125,511,3,0,18
9912,66,op_mad, % 对狂暴怪的攻击效果加强,38,39,0,125,511,3,0,18
9911,66,op_mad, % 对狂暴怪的攻击效果加强,36,37,0,125,511,3,0,18
9910,66,op_mad, % 对狂暴怪的攻击效果加强,34,35,0,125,511,3,0,18
9909,66,op_mad, % 对狂暴怪的攻击效果加强,32,33,0,125,511,3,0,18
9895,65,op_venom, % 对暴戾怪的攻击效果加强,72,73,0,125,511,3,0,18
9907,66,op_mad, % 对狂暴怪的攻击效果加强,28,29,0,125,511,3,0,18
9875,65,op_venom, % 对暴戾怪的攻击效果加强,44,45,0,125,511,3,0,18
9905,66,op_mad, % 对狂暴怪的攻击效果加强,24,25,0,125,511,3,0,18
9904,66,op_mad, % 对狂暴怪的攻击效果加强,22,23,0,125,511,3,0,18
9903,66,op_mad, % 对狂暴怪的攻击效果加强,20,21,0,125,511,3,0,18
9902,66,op_mad, % 对狂暴怪的攻击效果加强,18,19,0,125,511,3,0,18
9901,66,op_mad, % 对狂暴怪的攻击效果加强,16,17,0,125,511,3,0,18
9900,66,op_mad, % 对狂暴怪的攻击效果加强,14,15,0,125,511,3,0,18
9899,66,op_mad, % 对狂暴怪的攻击效果加强,12,13,0,125,511,3,0,18
9898,65,op_venom, % 对暴戾怪的攻击效果加强,75,76,0,125,511,3,0,18
9908,66,op_mad, % 对狂暴怪的攻击效果加强,30,31,0,125,511,3,0,18
10382,1500,Magician Class Skill, +5 魔法师特殊技能等级,209,209,0,125,98384,6,0,21
10373,1100,Magician Class Skill, +1 魔法师特殊技能等级,209,209,0,125,98384,6,0,21
10383,1500,Magician Class Skill, +5 魔法师特殊技能等级,209,209,0,125,98384,6,0,21
10371,1500,Basic Skill, +5 所有基础技能等级,204,204,0,125,0,6,0,21
10370,1500,Basic Skill, +5 所有基础技能等级,204,204,0,125,0,6,0,21
10029,25,bonus_firedmg, 火属性攻击,21,22,0,125,431,3,0,10
10129,27,bonus_lightdmg, 电属性攻击,43,44,0,125,431,3,0,10
10077,26,bonus_waterdmg, 水属性攻击,30,31,0,125,431,3,0,10
10137,28,bonus_poisondmg, 毒属性攻击,12,13,0,125,431,3,0,10
10136,28,bonus_poisondmg, 毒属性攻击,11,12,0,125,431,3,0,10
10135,27,bonus_lightdmg, 电属性攻击,49,50,0,125,431,3,0,10
10134,27,bonus_lightdmg, 电属性攻击,48,49,0,125,431,3,0,10
10133,27,bonus_lightdmg, 电属性攻击,47,48,0,125,431,3,0,10
10132,27,bonus_lightdmg, 电属性攻击,46,47,0,125,431,3,0,10
10139,28,bonus_poisondmg, 毒属性攻击,14,15,0,125,431,3,0,10
10130,27,bonus_lightdmg, 电属性攻击,44,45,0,125,431,3,0,10
10140,28,bonus_poisondmg, 毒属性攻击,15,16,0,125,431,3,0,10
10128,27,bonus_lightdmg, 电属性攻击,42,43,0,125,431,3,0,10
10127,27,bonus_lightdmg, 电属性攻击,41,42,0,125,431,3,0,10
10126,27,bonus_lightdmg, 电属性攻击,40,41,0,125,431,3,0,10
10125,27,bonus_lightdmg, 电属性攻击,39,40,0,125,431,3,0,10
10124,27,bonus_lightdmg, 电属性攻击,38,39,0,125,431,3,0,10
10123,27,bonus_lightdmg, 电属性攻击,37,38,0,125,431,3,0,10
10122,27,bonus_lightdmg, 电属性攻击,36,37,0,125,431,3,0,10
10121,27,bonus_lightdmg, 电属性攻击,35,36,0,125,431,3,0,10
10131,27,bonus_lightdmg, 电属性攻击,45,46,0,125,431,3,0,10
10149,28,bonus_poisondmg, 毒属性攻击,24,25,0,125,431,3,0,10
10484,31,bonus_mpmax, MP 最大值,189,193,0,125,0,3,0,12
10157,28,bonus_poisondmg, 毒属性攻击,32,33,0,125,431,3,0,10
10156,28,bonus_poisondmg, 毒属性攻击,31,32,0,125,431,3,0,10
10155,28,bonus_poisondmg, 毒属性攻击,30,31,0,125,431,3,0,10
10154,28,bonus_poisondmg, 毒属性攻击,29,30,0,125,431,3,0,10
10153,28,bonus_poisondmg, 毒属性攻击,28,29,0,125,431,3,0,10
10152,28,bonus_poisondmg, 毒属性攻击,27,28,0,125,431,3,0,10
10138,28,bonus_poisondmg, 毒属性攻击,13,14,0,125,431,3,0,10
10150,28,bonus_poisondmg, 毒属性攻击,25,26,0,125,431,3,0,10
10118,27,bonus_lightdmg, 电属性攻击,32,33,0,125,431,3,0,10
10148,28,bonus_poisondmg, 毒属性攻击,23,24,0,125,431,3,0,10
10147,28,bonus_poisondmg, 毒属性攻击,22,23,0,125,431,3,0,10
10146,28,bonus_poisondmg, 毒属性攻击,21,22,0,125,431,3,0,10
10145,28,bonus_poisondmg, 毒属性攻击,20,21,0,125,431,3,0,10
9972,67,op_elite, % 对怪物的攻击效果加强,69,70,0,125,511,3,0,18
9971,67,op_elite, % 对怪物的攻击效果加强,68,69,0,125,511,3,0,18
9970,67,op_elite, % 对怪物的攻击效果加强,67,68,0,125,511,3,0,18
9977,67,op_elite, % 对怪物的攻击效果加强,74,75,0,125,511,3,0,18
9968,67,op_elite, % 对怪物的攻击效果加强,65,66,0,125,511,3,0,18
9978,67,op_elite, % 对怪物的攻击效果加强,75,76,0,125,511,3,0,18
9966,67,op_elite, % 对怪物的攻击效果加强,63,64,0,125,511,3,0,18
10163,28,bonus_poisondmg, 毒属性攻击,38,39,0,125,431,3,0,10
10162,28,bonus_poisondmg, 毒属性攻击,37,38,0,125,431,3,0,10
10161,28,bonus_poisondmg, 毒属性攻击,36,37,0,125,431,3,0,10
10171,28,bonus_poisondmg, 毒属性攻击,46,47,0,125,431,3,0,10
10189,68,op_hpabs, % 吸取生命值,2,2,0,125,74239,3,0,15
10241,63,op_cro, 点石成金之手,28,31,0,125,229887,3,0,17
10198,68,op_hpabs, % 吸取生命值,3,3,0,125,74239,3,0,15
10197,68,op_hpabs, % 吸取生命值,3,3,0,125,74239,3,0,15
10196,68,op_hpabs, % 吸取生命值,3,3,0,125,74239,3,0,15
10195,68,op_hpabs, % 吸取生命值,3,3,0,125,74239,3,0,15
10194,68,op_hpabs, % 吸取生命值,2,3,0,125,74239,3,0,15
10193,68,op_hpabs, % 吸取生命值,2,2,0,125,74239,3,0,15
10192,68,op_hpabs, % 吸取生命值,2,2,0,125,74239,3,0,15
10179,68,op_hpabs, % 吸取生命值,1,1,0,125,74239,3,0,15
10190,68,op_hpabs, % 吸取生命值,2,2,0,125,74239,3,0,15
10180,68,op_hpabs, % 吸取生命值,1,1,0,125,74239,3,0,15
10188,68,op_hpabs, % 吸取生命值,2,2,0,125,74239,3,0,15
10187,68,op_hpabs, % 吸取生命值,2,2,0,125,74239,3,0,15
10186,68,op_hpabs, % 吸取生命值,2,2,0,125,74239,3,0,15
10185,68,op_hpabs, % 吸取生命值,2,2,0,125,74239,3,0,15
10184,68,op_hpabs, % 吸取生命值,1,2,0,125,74239,3,0,15
10183,68,op_hpabs, % 吸取生命值,1,1,0,125,74239,3,0,15
10182,68,op_hpabs, % 吸取生命值,1,1,0,125,74239,3,0,15
10200,68,op_hpabs, % 吸取生命值,3,3,0,125,74239,3,0,15
10191,68,op_hpabs, % 吸取生命值,2,2,0,125,74239,3,0,15
10291,64,op_item, 幸运之手,32,33,0,125,229887,3,0,17
10239,63,op_cro, 点石成金之手,22,25,0,125,229887,3,0,17
10299,1400,Fighter Class Skill, +4 圣战士特殊技能等级,201,201,0,125,98314,6,0,21
10298,1300,Fighter Class Skill, +3 圣战士特殊技能等级,201,201,0,125,98314,6,0,21
10297,1300,Fighter Class Skill, +3 圣战士特殊技能等级,201,201,0,125,98314,6,0,21
10296,1200,Fighter Class Skill, +2 圣战士特殊技能等级,201,201,0,125,98314,6,0,21
10295,1200,Fighter Class Skill, +2 圣战士特殊技能等级,201,201,0,125,98314,6,0,21
10294,1100,Fighter Class Skill, +1 圣战士特殊技能等级,201,201,0,125,98314,6,0,21
10301,1500,Fighter Class Skill, +5 圣战士特殊技能等级,201,201,0,125,98314,6,0,21
10292,64,op_item, 幸运之手,33,34,0,125,229887,3,0,17
10302,1500,Fighter Class Skill, +5 圣战士特殊技能等级,201,201,0,125,98314,6,0,21
10290,64,op_item, 幸运之手,31,32,0,125,229887,3,0,17
10289,64,op_item, 幸运之手,30,31,0,125,229887,3,0,17
10416,1200,Savage Class Skill, +2 野蛮人特殊技能等级,213,213,0,125,98340,6,0,21
10415,1200,Savage Class Skill, +2 野蛮人特殊技能等级,213,213,0,125,98340,6,0,21
10444,1500,Basic Skill, +5 所有基础技能等级,212,212,0,125,0,6,0,21
10413,1100,Savage Class Skill, +1 野蛮人特殊技能等级,213,213,0,125,98340,6,0,21
10424,1500,Savage Class Skill, +5 野蛮人特殊技能等级,213,213,0,125,98340,6,0,21
9989,86,op_death, % 对残忍怪的攻击效果加强,32,33,0,125,511,3,0,18
9926,66,op_mad, % 对狂暴怪的攻击效果加强,63,64,0,125,511,3,0,18
9935,66,op_mad, % 对狂暴怪的攻击效果加强,72,73,0,125,511,3,0,18
9934,66,op_mad, % 对狂暴怪的攻击效果加强,71,72,0,125,511,3,0,18
9933,66,op_mad, % 对狂暴怪的攻击效果加强,70,71,0,125,511,3,0,18
9932,66,op_mad, % 对狂暴怪的攻击效果加强,69,70,0,125,511,3,0,18
9931,66,op_mad, % 对狂暴怪的攻击效果加强,68,69,0,125,511,3,0,18
9930,66,op_mad, % 对狂暴怪的攻击效果加强,67,68,0,125,511,3,0,18
9929,66,op_mad, % 对狂暴怪的攻击效果加强,66,67,0,125,511,3,0,18
10460,31,bonus_mpmax, MP 最大值,63,67,0,125,0,3,0,12
10459,31,bonus_mpmax, MP 最大值,61,65,0,125,0,3,0,12
10458,31,bonus_mpmax, MP 最大值,59,63,0,125,0,3,0,12
10457,31,bonus_mpmax, MP 最大值,57,61,0,125,0,3,0,12
10456,31,bonus_mpmax, MP 最大值,55,59,0,125,0,3,0,12
10463,31,bonus_mpmax, MP 最大值,69,73,0,125,0,3,0,12
10454,31,bonus_mpmax, MP 最大值,51,55,0,125,0,3,0,12
10957,26,bonus_waterdmg, 水属性攻击,54,55,0,125,431,3,0,10
10956,26,bonus_waterdmg, 水属性攻击,52,53,0,125,431,3,0,10
10955,26,bonus_waterdmg, 水属性攻击,50,51,0,125,431,3,0,10
10954,67,op_elite, %精英专家,85,86,0,125,511,3,0,18
10953,67,op_elite, %精英专家,83,84,0,125,511,3,0,18
10952,67,op_elite, %精英专家,81,82,0,125,511,3,0,18
10951,67,op_elite, %精英专家,79,80,0,125,511,3,0,18
10950,67,op_elite, %精英专家,77,78,0,125,511,3,0,18
10960,69,op_mpabs, %吸取魔法,5,6,0,125,74239,3,0,16
10897,85,bonus_final_def, %最终防御力,30,31,0,125,65536,3,0,4
10906,85,bonus_final_def, %最终防御力,39,40,0,125,65536,3,0,4
10905,85,bonus_final_def, %最终防御力,38,39,0,125,65536,3,0,4
10904,85,bonus_final_def, %最终防御力,37,38,0,125,65536,3,0,4
10903,85,bonus_final_def, %最终防御力,36,37,0,125,65536,3,0,4
10902,85,bonus_final_def, %最终防御力,35,36,0,125,65536,3,0,4
10901,85,bonus_final_def, %最终防御力,34,35,0,125,65536,3,0,4
10900,85,bonus_final_def, %最终防御力,33,34,0,125,65536,3,0,4
10929,20,bonus_resifire, 抗火,1,80,0,125,24064,3,0,9
10898,85,bonus_final_def, %最终防御力,31,32,0,125,65536,3,0,4
10909,85,bonus_final_def, %最终防御力,42,43,0,125,65536,3,0,4
10896,85,bonus_final_def, %最终防御力,29,30,0,125,65536,3,0,4
10895,85,bonus_final_def, %最终防御力,28,29,0,125,65536,3,0,4
10894,85,bonus_final_def, %最终防御力,27,28,0,125,65536,3,0,4
10893,85,bonus_final_def, %最终防御力,26,27,0,125,65536,3,0,4
10892,85,bonus_final_def, %最终防御力,25,26,0,125,65536,3,0,4
10891,85,bonus_final_def, %最终防御力,24,25,0,125,65536,6,0,4
10890,85,bonus_final_def, %最终防御力,23,24,0,125,65536,6,0,4
10889,85,bonus_final_def, %最终防御力,22,23,0,125,65536,6,0,4
10177,68,op_hpabs, % 吸取生命值,1,1,0,125,74239,3,0,15
10176,68,op_hpabs, % 吸取生命值,1,1,0,125,74239,3,0,15
10175,68,op_hpabs, % 吸取生命值,1,1,0,125,74239,3,0,15
10174,28,bonus_poisondmg, 毒属性攻击,49,50,0,125,431,3,0,10
10173,28,bonus_poisondmg, 毒属性攻击,48,49,0,125,431,3,0,10
10172,28,bonus_poisondmg, 毒属性攻击,47,48,0,125,431,3,0,10
10201,68,op_hpabs, % 吸取生命值,3,3,0,125,74239,3,0,15
10170,28,bonus_poisondmg, 毒属性攻击,45,46,0,125,431,3,0,10
10288,64,op_item, 幸运之手,29,30,0,125,229887,3,0,17
10181,68,op_hpabs, % 吸取生命值,1,1,0,125,74239,3,0,15
10168,28,bonus_poisondmg, 毒属性攻击,43,44,0,125,431,3,0,10
10167,28,bonus_poisondmg, 毒属性攻击,42,43,0,125,431,3,0,10
10166,28,bonus_poisondmg, 毒属性攻击,41,42,0,125,431,3,0,10
10165,28,bonus_poisondmg, 毒属性攻击,40,41,0,125,431,3,0,10
10164,28,bonus_poisondmg, 毒属性攻击,39,40,0,125,431,3,0,10
10411,1500,Basic Skill, +5 所有基础技能等级,208,208,0,125,0,6,0,21
10410,1500,Basic Skill, +5 所有基础技能等级,208,208,0,125,0,6,0,21
10409,1500,Basic Skill, +5 所有基础技能等级,208,208,0,125,0,6,0,21
10408,1500,Basic Skill, +5 所有基础技能等级,208,208,0,125,0,6,0,21
10407,1500,Basic Skill, +5 所有基础技能等级,208,208,0,125,0,6,0,21
10406,1500,Basic Skill, +5 所有基础技能等级,208,208,0,125,0,6,0,21
10405,1500,Basic Skill, +5 所有基础技能等级,208,208,0,125,0,6,0,21
10404,1500,Basic Skill, +5 所有基础技能等级,208,208,0,125,0,6,0,21
10414,1100,Savage Class Skill, +1 野蛮人特殊技能等级,213,213,0,125,98340,6,0,21
10432,1500,Savage Class Skill, +5 野蛮人特殊技能等级,213,213,0,125,98340,6,0,21
10321,1500,Basic Skill, +5 所有基础技能等级,200,200,0,125,0,6,0,21
10441,1500,Basic Skill, +5 所有基础技能等级,212,212,0,125,0,6,0,21
10440,1400,Basic Skill, +4 所有基础技能等级,212,212,0,125,0,6,0,21
10439,1400,Basic Skill, +4 所有基础技能等级,212,212,0,125,0,6,0,21
10438,1300,Basic Skill, +3 所有基础技能等级,212,212,0,125,0,6,0,21
10437,1300,Basic Skill, +3 所有基础技能等级,212,212,0,125,0,6,0,21
10436,1200,Basic Skill, +2 所有基础技能等级,212,212,0,125,0,6,0,21
10435,1200,Basic Skill, +2 所有基础技能等级,212,212,0,125,0,6,0,21
10422,1500,Savage Class Skill, +5 野蛮人特殊技能等级,213,213,0,125,98340,6,0,21
10433,1100,Basic Skill, +1 所有基础技能等级,212,212,0,125,0,6,0,21
10423,1500,Savage Class Skill, +5 野蛮人特殊技能等级,213,213,0,125,98340,6,0,21
10431,1500,Savage Class Skill, +5 野蛮人特殊技能等级,213,213,0,125,98340,6,0,21
10430,1500,Savage Class Skill, +5 野蛮人特殊技能等级,213,213,0,125,98340,6,0,21
10429,1500,Savage Class Skill, +5 野蛮人特殊技能等级,213,213,0,125,98340,6,0,21
